"","author","row_num"
"10171","PATERNINA-ARBOLEDA CD",4413
"10172","VELEZ MC",4413
"10173","BENITO-BILBAO J",4414
"10174","SNCHEZ-FUENTE F",4414
"10175","OTEGI-OLASO JR",4414
"10176","CHERNOIVANOVA AS",4415
"10177","DE LA CERDA OG",4416
"10178","ISHII K",4417
"10179","NAKANO M",4417
"10180","BULLINGER HJ",4418
"10181","BAUER W",4418
"10182","ARDILIO A",4418
"10183","SEIDENSTRICKER S",4418
"10184","FRIEDRICH VON DEN EICHEN S",4419
"10185","FREILING J",4419
"10186","MATZLER K",4419
"10187","BOBERA D",4420
"10188","SAKAL M",4420
"10189","TUMBAS P",4420
"10190","MATKOVI P",4420
"10191","JPPINEN T",4421
"10192","PALCIC I",4422
"10193","PANDZA K",4422
"10194","GAVILANES-TRAPOTE J",4423
"10195","RO-BELVER RM",4423
"10196","CILLERUELO E",4423
"10197","GARECHANA G",4423
"10198","LARRUSCAIN J",4423
"10199","LIM L",4424
"10200","WANG YK",4424
"10201","CHEN J",4425
"10202","LIN S",4425
"10203","MENG Z",4425
"10204","BOGETZ JF",4426
"10205","BOGETZ AL",4426
"10206","RASSBACH CE",4426
"10207","GABHART JM",4426
"10208","BLANKENBURG RL",4426
"10209","ANTHONY J",4427
"10210","PA NC",4427
"10211","COSTA RM",4428
"10212","BRUNO MAC",4428
"10213","VASCONCELLOS E",4428
"10214","DA SILVEIRA LAB",4428
"10215","BOURKE J",4429
"10216","JORDAN D",4429
"10217","XU Q",4430
"10218","LIU S",4430
"10219","WU Z",4430
"10220","SUN X",4431
"10221","GAN Y",4431
"10222","WANG Z",4431
"10223","WU Z",4431
"10224","PAWLAK A",4432
"10225","JRGENSEN HD",4432
"10226","ZHANG JJ",4433
"10227","LICHTENSTEIN Y",4433
"10228","GANDER J",4433
"10229","AAS TH",4434
"10230","BREUNIG KJ",4434
"10231","HYDLE KM",4434
"10232","PEDERSEN PE",4434
"10233","BROPHEY G",4435
"10234","BAREGHEH A",4435
"10235","HEMSWORTH D",4435
"10236","WACHOWIAK M",4435
"10237","HAY D",4435
"10238","BEN DHAOU S",4435
"10239","FERREIRA NCMQF",4436
"10240","FERREIRA FAF",4436
"10241","MARQUES CSE",4436
"10242","PREZ-BUSTAMANTE ILANDER GO",4436
"10243","IPI A",4436
"10244","ZHANG T",4437
"10245","KANDAMPULLY J",4437
"10246","BILGIHAN A",4437
"10247","OSADCHY EA",4438
"10248","AKHMETSHIN EM",4438
"10249","GERNHARDT B",4439
"10250","MILTNER F",4439
"10251","VOGEL T",4439
"10252","BROCKS H",4439
"10253","HEMMJE M",4439
"10254","WANG L",4439
"10255","TRUJILLO-RUIZ FB",4440
"10256","HERVS-OLIVER JL",4440
"10257","PERIS-ORTIZ M",4440
"10258","MOUTINHO R",4441
"10259","AU-YONG-OLIVEIRA M",4441
"10260","COELHO A",4441
"10261","MANSO JP",4441
"10262","RIVAS R",4442
"10263","VILCAHUAMN L",4442
"10264","CIEZA M",4442
"10265","CLARK T",4442
"10266","VOIGT HF",4442
"10267","GLOET M",4443
"10268","SAMSON D",4443
"10269","ENDO M",4444
"10270","ZAILANI S",4445
"10271","IRANMANESH M",4445
"10272","YUSOF N",4445
"10273","ANSARI R",4445
"10274","ADRIAENSSEN DJ",4446
"10275","JOHANNESSEN JA",4446
"10276","BREM A",4447
"10277","VIARDOT",4447
"10278","FRANZ HORN C",4448
"10279","SVEN IVENS B",4448
"10280","GEORGE S",4449
"10281","DE SOUSA D",4450
"10282","VERONEZE RB",4450
"10283","ZAMBALDE AL",4450
"10284","DE SOUZA BERMEJO PH",4450
"10285","BLOK V",4451
"10286","LEMMENS P",4451
"10287","UCHIDA Y",4452
"10288","GALEITZKE M",4453
"10289","STEINHFEL E",4453
"10290","ORTH R",4453
"10291","KOHL H",4453
"10292","ZULKIFLI MS",4454
"10293","SAID MF",4454
"10294","KWONG HC",4454
"10295","CHONG CW",4454
"10296","FROEHLICH JK",4455
"10297","HOEGL M",4455
"10298","WEISS M",4455
"10299","SIMONSE LWL",4456
"10300","HULTINK EJ",4456
"10301","BUIJS JA",4456
"10302","PEREIRA L",4457
"10303","TENERA A",4457
"10304","BISPO J",4457
"10305","WEMANS J",4457
"10306","REBRINA TG",4458
"10307","MURAVEVA MA",4458
"10308","SILAEVA VV",4458
"10309","NAZAROVA OG",4458
"10310","GLUSHAK NV",4458
"10311","JONSSON L",4459
"10312","BARALDI E",4459
"10313","LARSSON LE",4459
"10314","SENTHILKUMAR D",4460
"10315","BOOBALAN K",4460
"10316","SURESH M",4460
"10317","BALTOVSKIJ L",4461
"10318","EREMEEV S",4461
"10319","KUROCHKIN A",4461
"10320","PARIDA V",4462
"10321","RTQVIST D",4462
"10322","SHIBEIKA A",4463
"10323","HARTY C",4463
"10324","GMEZ MONTOYA F",4464
"10325","MONTOYA GARCA N",4464
"10326","ARANGO A. B",4464
"10327","RYAPUKHINA VN",4465
"10328","SUPRUN EV",4465
"10329","DOROSHENKO YA",4465
"10330","BUKHONOVA SM",4465
"10331","SOMINA IV",4465
"10332","HU Y",4466
"10333","ZHANG S",4466
"10334","LI J",4466
"10335","SRENSEN OJ",4466
"10336","WUBBEN EFM",4467
"10337","BATTERINK M",4467
"10338","KOLYMPIRIS C",4467
"10339","KEMP RGM",4467
"10340","OMTA OSWF",4467
"10341","SHANMUGAM A",4468
"10342","DURUGBO C",4468
"10343","BRATTSTRM A",4469
"10344","LFSTEN H",4469
"10345","RICHTNR A",4469
"10346","FUCHINO T",4470
"10347","SHIMADA Y",4470
"10348","KITAJIMA T",4470
"10349","TAKEDA K",4470
"10350","MIYAZAWA M",4470
"10351","HU Y",4471
"10352","CHAN APC",4471
"10353","LE Y",4471
"10354","BELTAGUI A",4472
"10355","DARLER W",4472
"10356","CANDI M",4472
"10357","VOROTNIKOV I",4473
"10358","DUDNIKOVA E",4473
"10359","TRETYAK L",4473
"10360","CEPTUREANU EG",4474
"10361","KILLEN CP",4475
"10362","CHEN S",4476
"10363","LIN KJ",4476
"10364","HUANG MH",4476
"10365","LENDEL V",4477
"10366","HITTMR",4477
"10367","SIANTOV E",4477
"10368","ZAGGL MA",4478
"10369","STAHL B",4478
"10370","ZHONG Z",4478
"10371","DE KERVENOAE R",4479
"10372","BISSON C",4479
"10373","PALMER M",4479
"10374","WANG Q",4480
"10375","VOSS C",4480
"10376","ZHAO X",4480
"10377","WANG Z",4480
"10378","PSSIL P",4481
"10379","PULKKA L",4481
"10380","JUNNILA S",4481
"10381","DA SILVA MOTTA G",4482
"10382","QUINTELLA RH",4482
"10383","DE ALMADA GARCIA PA",4482
"10384","NAKANDALA D",4483
"10385","LAU H",4483
"10386","WEAR JO",4484
"10387","LEE H",4485
"10388","HYYTINEN K",4486
"10389","TOIVONEN M",4486
"10390","DARR A",4487
"10391","LENG Z",4488
"10392","LIU Z",4488
"10393","TAN M",4488
"10394","PANG J",4488
"10395","STANKOV",4489
"10396","KOHLBACHER F",4490
"10397","HERSTATT C",4490
"10398","LEVSEN N",4490
"10399","SALAZAR FMV",4491
"10400","URIBE DG",4491
"10401","VALENCIA A",4491
"10402","HERRERA L",4492
"10403","NIETO M",4492
"10404","JURCZYK-BUNKOWSKA M",4493
"10405","PAWEOSZEK I",4493
"10406","TASLEEM M",4494
"10407","KHAN N",4494
"10408","MASOOD SA",4494
"10409","GRIMALDI M",4495
"10410","CRICELLI L",4495
"10411","DI GIOVANNI M",4495
"10412","ROGO F",4495
"10413","GAVIRA MO",4496
"10414","CARVALHO RQ",4496
"10415","MURPHY ME",4497
"10416","PERERA S",4497
"10417","HEANEY G",4497
"10418","RAMPERSAD GC",4498
"10419","FU N",4499
"10420","HAUSER A",4500
"10421","SATHRUGNAN K",4500
"10422","ROEDLER F",4500
"10423","PANTANO E",4501
"10424","VIASSONE M",4501
"10425","SPENDER JC",4502
"10426","MOUTINHO R",4503
"10427","AU-YONG-OLIVEIRA M",4503
"10428","COELHO A",4503
"10429","MANSO JP",4503
"10430","DOU X",4504
"10431","TANEV S",4505
"10432","RASMUSSEN ES",4505
"10433","ZIJDEMANS E",4505
"10434","LEMMINGER R",4505
"10435","SVENDSEN LL",4505
"10436","TSAI HC",4506
"10437","KOWANG TO",4507
"10438","LONG CS",4507
"10439","RASLI A",4507
"10440","PETERS S",4508
"10441","AAGAARD A",4509
"10442","LU IY",4510
"10443","KUO T",4510
"10444","CHEN JY",4510
"10445","TSENG CY",4511
"10446","HUME M",4512
"10447","RHAUME L",4513
"10448","GARDONI M",4513
"10449","CHATHA KA",4514
"10450","AZIZ O",4514
"10451","BERGMAN JP",4515
"10452","JANTUNEN A",4515
"10453","TARKIAINEN A",4515
"10454","ZKAN-SEELY GF",4516
"10455","GAIMON C",4516
"10456","KAVADIAS S",4516
"10457","MARX R",4517
"10458","VASCONCELLOS LHR",4517
"10459","DE LARA FF",4517
"10460","AYACHE Z",4518
"10461","ADJALI D",4518
"10462","WU MH",4519
"10463","SUN JP",4519
"10464","HUNG JY",4519
"10465","LEE BJ",4519
"10466","CHAN TL",4519
"10467","SHIH PC",4519
"10468","GE TT",4519
"10469","YUAN YH",4519
"10470","LIN KM",4519
"10471","CHEN CH",4519
"10472","WU CM",4519
"10473","IUDINA SV",4520
"10474","GARIFULLINA MS",4520
"10475","SERIKOVA NV",4520
"10476","VLADIMIROVA ON",4521
"10477","PETROVA AT",4521
"10478","MASHENTSEVA GA",4522
"10479","KOSTINA ZA",4522
"10480","NORDIN N",4523
"10481","ADEGOKE O",4523
"10482","KIM C",4524
"10483","KIM MS",4524
"10484","MAZDEH MM",4525
"10485","ALI SHAFIA M",4525
"10486","BANDARIAN R",4525
"10487","KAHRIZI A",4525
"10488","WINDAHL C",4526
"10489","SCHAARSCHMIDT M",4527
"10490","WALSH G",4527
"10491","BERTRAM M",4527
"10492","VON KORTZFLEISCH H",4527
"10493","CARRILLO JE",4528
"10494","DRUEHL C",4528
"10495","HSUAN J",4528
"10496","HELANDER M",4529
"10497","BERGQVIST R",4529
"10498","STETLER KL",4529
"10499","MAGNUSSON M",4529
"10500","GHEZZI A",4530
"10501","CAVALLARO A",4530
"10502","RANGONE A",4530
"10503","BALOCCO R",4530
"10504","MIGLIANO G",4531
"10505","PANTANO E",4531
"10506","FERREIRA JJM",4532
"10507","FERNANDES CI",4532
"10508","ALVES H",4532
"10509","RAPOSO ML",4532
"10510","DURST S",4533
"10511","MENTION AL",4533
"10512","POUTANEN P",4533
"10513","WEILLER C",4534
"10514","SHANG T",4534
"10515","NEELY A",4534
"10516","SHI Y",4534
"10517","BRAUN A",4535
"10518","RADNEJAD AB",4536
"10519","VREDENBURG H",4536
"10520","DUYGULU E",4537
"10521","OZEREN E",4537
"10522","BAGIRAN D",4537
"10523","APPOLLONI A",4537
"10524","MAVISU M",4537
"10525","CHRISMAN JJ",4538
"10526","CHUA JH",4538
"10527","DE MASSIS A",4538
"10528","FRATTINI F",4538
"10529","WRIGHT M",4538
"10530","SCIASCIA S",4539
"10531","NORDQVIST M",4539
"10532","MAZZOLA P",4539
"10533","DE MASSIS A",4539
"10534","LOPEZ-VALEIRAS E",4540
"10535","GOMEZ-CONDE J",4540
"10536","NARANJO-GIL D",4540
"10537","SHIBATA T",4541
"10538","KODAMA M",4541
"10539","FERREIRA FAF",4542
"10540","MARQUES CSE",4542
"10541","REIS MM",4542
"10542","FERREIRA NCMQF",4542
"10543","IPI A",4542
"10544","COTE M",4543
"10545","POGANIETZ WR",4543
"10546","SCHEBEK L",4543
"10547","RODRGUEZ DENIS EB",4544
"10548","OBANDO REINA FM",4544
"10549","VILCAHUAMN L",4545
"10550","TALLA M",4545
"10551","CRDOVA M",4545
"10552","BAE JK",4546
"10553","SOHN SY",4547
"10554","JU Y",4547
"10555","TITREK O",4548
"10556","KNOCKAERT M",4549
"10557","MANIGART S",4549
"10558","CATTOIR S",4549
"10559","VERSTRAETE W",4549
"10560","WANG J",4550
"10561","WANG CY",4550
"10562","WU CY",4550
"10563","ABLAEV IM",4551
"10564","KNOCKAERT M",4552
"10565","FOO MD",4552
"10566","ERIKSON T",4552
"10567","COOLS E",4552
"10568","SONG W",4553
"10569","MING X",4553
"10570","HAN Y",4553
"10571","XU Z",4553
"10572","WU Z",4553
"10573","MULHOLLAND JW",4554
"10574","CLEMENTS AT",4554
"10575","CSETE M",4555
"10576","SZCSI N",4555
"10577","PARAKHINA VN",4556
"10578","BORIS OA",4556
"10579","MIDLER EA",4556
"10580","RAHMAN MNA",4557
"10581","DOROODIAN M",4557
"10582","KAMARULZAMAN Y",4557
"10583","MUHAMAD N",4557
"10584","LEE H",4558
"10585","HARINDRANATH G",4558
"10586","OH S",4558
"10587","KIM DJ",4558
"10588","VISHNEVSKIY K",4559
"10589","KARASEV O",4559
"10590","MEISSNER D",4559
"10591","POURHOSSEINI SS",4560
"10592","ARDALAN A",4560
"10593","MEHROLHASSANI MH",4560
"10594","KNOKOV",4561
"10595","JAKSI ML",4562
"10596","JOVANOVI M",4562
"10597","PETKOVI J",4562
"10598","KEPPLER SB",4563
"10599","OLARU M",4563
"10600","MARIN G",4563
"10601","GUERRERO MJL",4564
"10602","BRAVO CM",4564
"10603","LPEZ MS",4564
"10604","SANDBERG J",4565
"10605","HOLMSTRM J",4565
"10606","NAPIER N",4565
"10607","LEVN P",4565
"10608","KIM BARNES B",4566
"10609","LECOINTRE O",4566
"10610","BERAWI MA",4567
"10611","GARRIDO-VEGA P",4568
"10612","ORTEGA JIMENEZ CH",4568
"10613","DE LOS ROS JLDP",4568
"10614","MORITA M",4568
"10615","FOSS NJ",4569
"10616","LYNGSIE J",4569
"10617","ZAHRA SA",4569
"10618","CHAKRAVARTY A",4570
"10619","DEBNATH J",4570
"10620","SEBREK SS",4571
"10621","SALDANHA JP",4572
"10622","MELLO JE",4572
"10623","KNEMEYER AM",4572
"10624","VIJAYARAGHAVAN TAS",4572
"10625","CHUANG FM",4573
"10626","MORGAN RE",4573
"10627","ROBSON MJ",4573
"10628","NYLN D",4574
"10629","HOLMSTRM J",4574
"10630","VITEZI N",4575
"10631","VITEZI V",4575
"10632","FRISHAMMAR J",4576
"10633","SDERHOLM P",4576
"10634","BCKSTRM K",4576
"10635","HELLSMARK H",4576
"10636","YLINENP H",4576
"10637","EWING C",4577
"10638","ZHANG YR",4578
"10639","OGUNGBEMILE A",4578
"10640","JANVIER MA",4578
"10641","GREENWOOD K",4578
"10642","PHUSALUX J",4579
"10643","BUATAMA U",4579
"10644","FONGSUWAN W",4579
"10645","PHUSALUX J",4580
"10646","BUATAMA U",4580
"10647","FONGSUWAN W",4580
"10648","SIRIPONGDEE S",4581
"10649","FONGSUWAN W",4581
"10650","NOISTEN P",4582
"10651","TAN HA",4582
"10652","GRN G",4582
"10653","KIRMAYR T",4582
"10654","KLAUKIEN A",4583
"10655","SHEPHERD DA",4583
"10656","PATZELT H",4583
"10657","SAGIYEVA R",4584
"10658","ZHUPAROVA A",4584
"10659","ALENOVA K",4584
"10660","GALYMKAIR A",4584
"10661","BRASSETT J",4585
"10662","BLASS E",4586
"10663","HAYWARD P",4586
"10664","GILLESPIE J",4587
"10665","NEHRING R",4587
"10666","SITIENEI I",4587
"10667","RIZZI F",4588
"10668","FREY M",4588
"10669","FOLTA TB",4589
"10670","VAN WYK RJ",4590
"10671","GAYNOR G",4590
"10672","MARION TJ",4591
"10673","BARCZAK G",4591
"10674","HULTINK EJ",4591
"10675","AHMAD N",4592
"10676","LAPLANTE PA",4592
"10677","TSAIH RH",4593
"10678","LIN JQP",4593
"10679","CHANG YC",4593
"10680","NGUYEN NTD",4594
"10681","AOYAMA A",4594
"10682","KOLK A",4595
"10683","RUNGI M",4595
"10684","SCHUH G",4596
"10685","AGHASSI S",4596
"10686","RUNGI M",4597
"10687","STULOVA V",4597
"10688","REIK AU",4598
"10689","KING M",4598
"10690","LINDEMANN U",4598
"10691","ALLRED BB",4599
"10692","SWAN KS",4599
"10693","AARIKKA-STENROOS L",4600
"10694","LEHTIMKI T",4600
"10695","SANDBERG B",4601
"10696","AARIKKA-STENROOS L",4601
"10697","JARVENPAA SL",4602
"10698","VLIKANGAS L",4602
"10699","TAGHIZADEH SK",4603
"10700","JAYARAMAN K",4603
"10701","ISMAIL I",4603
"10702","RAHMAN SA",4603
"10703","KOTLAR J",4604
"10704","FANG H",4604
"10705","DE MASSIS A",4604
"10706","FRATTINI F",4604
"10707","BERNARDO M",4605
"10708","AL-SAADOON GMW",4606
"10709","AL NAEMI E",4606
"10710","BRIX J",4607
"10711","LAURIDSEN O",4607
"10712","HSU CC",4608
"10713","TAN KC",4608
"10714","JAYARAM J",4608
"10715","LAOSIRIHONGTHONG T",4608
"10716","FAJARDO-ORTIZ D",4609
"10717","DURAN L",4609
"10718","MORENO L",4609
"10719","OCHOA H",4609
"10720","CASTAO VM",4609
"10721","SATO CEY",4610
"10722","HOBBS JE",4611
"10723","KERR WA",4611
"10724","SMYTH SJ",4611
"10725","GUO Y",4612
"10726","JAYARAM J",4613
"10727","OKE A",4613
"10728","PRAJOGO D",4613
"10729","SRINIVASAN S",4614
"10730","BARCHAS I",4614
"10731","GORENBERG M",4614
"10732","SIMOUDIS E",4614
"10733","WURSTER S",4615
"10734","VIANELLI D",4616
"10735","VALTA M",4616
"10736","ZAPATA LFB",4617
"10737","HINESTROZA ICB",4617
"10738","RASHID L",4618
"10739","YAHYA S",4618
"10740","SHAMEE SA",4618
"10741","JABAR J",4618
"10742","SEDEK M",4618
"10743","HALIM S",4618
"10744","DUBEY R",4619
"10745","ORTEGA S",4620
"10746","FURR N",4620
"10747","LIMAN E",4620
"10748","FLINT C",4620
"10749","ZHU FW",4621
"10750","SUN XX",4621
"10751","MILLER J",4621
"10752","DENG ZJ",4621
"10753","BELI E",4622
"10754","NER MA",4622
"10755","FOX S",4623
"10756","KIM SJ",4624
"10757","KARA S",4624
"10758","KAYIS B",4624
"10759","GLVEZ-RODRGUEZ MM",4625
"10760","DEL CARMEN CABA-PREZ M",4625
"10761","LPEZ-GODOY M",4625
"10762","LINDER C",4626
"10763","SEIDENSTRICKER S",4626
"10764","TRIENEKENS J",4627
"10765","CZEKALA A",4627
"10766","SCHTZ V",4627
"10767","WOGNUM N",4627
"10768","DENOLF J",4627
"10769","HEWING M",4628
"10770","HLZLE K",4628
"10771","HO MHC",4629
"10772","LIU JS",4629
"10773","LU WM",4629
"10774","HUANG CC",4629
"10775","TALEB A",4630
"10776","MAINE E",4630
"10777","KJEANG E",4630
"10778","WALTERS D",4631
"10779","ZARTHA SOSSA JW",4632
"10780","HERRERA VARGAS JF",4632
"10781","BEDOYA CORREA SM",4632
"10782","SMALL A",4633
"10783","WAINWRIGHT D",4633
"10784","WANG S",4634
"10785","LEE WC",4634
"10786","LEI Z",4634
"10787","ZHANG X",4634
"10788","KUO YH",4634
"10789","SPARROW P",4635
"10790","COOPER C",4635
"10791","LU F",4636
"10792","YAN Y",4636
"10793","DEJONG BP",4637
"10794","WILSON DM",4637
"10795","PORSCHEN S",4638
"10796","BRGERMEISTER M",4639
"10797","SENESCU RR",4640
"10798","HAYMAKER JR",4640
"10799","MEA S",4640
"10800","FISCHER MA",4640
"10801","PARMENTIER G",4641
"10802","MANGEMATIN V",4641
"10803","GILL PS",4642
"10804","DUGGER J",4642
"10805","NORTON F",4642
"10806","DJASSEMI M",4643
"10807","ZHANG R",4644
"10808","CHOUDHARY GK",4645
"10809","SANKAR K",4645
"10810","MUTHUKUMARAVEL A",4645
"10811","FAKHRADDINMAROOFI F",4646
"10812","MIRHOSEINI B",4646
"10813","XU Y",4647
"10814","HUA X",4647
"10815","HUO JG",4648
"10816","YU YC",4648
"10817","ZHANG DL",4648
"10818","CAO H",4648
"10819","ACOSTA FR",4649
"10820","NDONGA S",4649
"10821","KOWALCZUK Z",4650
"10822","OROWSKI C",4650
"10823","HAOUR G",4651
"10824","JOLLY D",4651
"10825","ZHENG C",4652
"10826","ROSALES-LPEZ A",4653
"10827","ORTIZ-POSADAS MR",4653
"10828","GERSTLBERGER W",4654
"10829","PRST KNUDSEN M",4654
"10830","STAMPE I",4654
"10831","GRIGORIOU K",4655
"10832","ROTHAERMEL FT",4655
"10833","CHEN YY",4656
"10834","SAUNILA M",4657
"10835","PEKKOLA S",4657
"10836","UKKO J",4657
"10837","XIN J",4658
"10838","ZHANG DH",4658
"10839","MEN DY",4658
"10840","KOWANG TO",4659
"10841","YEE TM",4659
"10842","LONG CS",4659
"10843","RASLI ABM",4659
"10844","BAKAR FAA",4659
"10845","VOLLAND D",4660
"10846","EURICH M",4660
"10847","HALLERSTEDE SH",4661
"10848","BULLINGER AC",4661
"10849","KLAUKIEN A",4662
"10850","SHEPHERD DA",4662
"10851","PATZELT H",4662
"10852","KRAUSS G",4663
"10853","STERNBERG R",4663
"10854","MIDDLETON KW",4664
"10855","DONNELLON A",4664
"10856","BIGNAMI DF",4665
"10857","BALA H",4666
"10858","RAMESH V",4666
"10859","LU F",4667
"10860","YAN Y",4667
"10861","DAVID Y",4668
"10862","JUDD TM",4668
"10863","JARVENPAA SL",4669
"10864","DAVIS GL",4670
"10865","SOME RR",4670
"10866","SHAPIRO AA",4670
"10867","ZHANG H",4671
"10868","HE X",4671
"10869","PAN T",4671
"10870","PEI Y",4671
"10871","WU K",4671
"10872","ZHU K",4671
"10873","XU B",4671
"10874","JAKI ML",4672
"10875","MARINKOVI S",4672
"10876","KOJI J",4672
"10877","MOOTY S",4673
"10878","KEDIA B",4673
"10879","YERONG H",4674
"10880","HUIZONG L",4674
"10881","XIANGQIAN W",4674
"10882","BAYRAMOVA U",4675
"10883","NORMAK P",4675
"10884","LAANPERE M",4675
"10885","GOTO S",4676
"10886","ISHIDA S",4676
"10887","MAIER MA",4677
"10888","BASSITI LE",4678
"10889","AJHOUN R",4678
"10890","ZHANG H",4679
"10891","HE X",4679
"10892","PAN T",4679
"10893","PEI Y",4679
"10894","WU K",4679
"10895","ZHU K",4679
"10896","XU B",4679
"10897","HANSEN PK",4680
"10898","BERG P",4680
"10899","MABOGUNJE A",4680
"10900","HIPPLE J",4681
"10901","LARSEN E",4681
"10902","POLVINEN K",4682
"10903","BERG P",4682
"10904","LUND M",4683
"10905","HANSEN PK",4683
"10906","HAFEEZ-BAIG A",4684
"10907","GURURAJAN R",4684
"10908","PATTERSON F",4685
"10909","KERRIN M",4685
"10910","CHIOU JY",4686
"10911","CHIU MC",4686
"10912","HARRINGTON RJ",4687
"10913","OTTENBACHER MC",4687
"10914","ALLEN POWELL F",4687
"10915","LEDL C",4688
"10916","STARY P",4688
"10917","SCHWARZBAUER P",4688
"10918","STERN T",4688
"10919","SERPELL A",4689
"10920","ALVAREZ R",4689
"10921","KAPLETIA D",4690
"10922","FELICI M",4690
"10923","WAINWRIGHT N",4690
"10924","NERONE MA",4691
"10925","CANCIGLIERI J",4691
"10926","LIAO Y",4691
"10927","MORENO LMM",4692
"10928","PEZ JOT",4692
"10929","PARRA A",4692
"10930","CAMPOS D",4692
"10931","BARENJI RV",4693
"10932","HASHEMIPOUR M",4693
"10933","GRANSTRAND O",4694
"10934","HOLGERSSON M",4694
"10935","MEAD TL",4695
"10936","MORENO LMM",4696
"10937","PEZ JOT",4696
"10938","CHAUX DAP",4696
"10939","CCERES DAC",4696
"10940","LIN CL",4697
"10941","CHEN YT",4697
"10942","LEE SH",4697
"10943","CHIANG YK",4697
"10944","VEGA CGL",4698
"10945","VZQUEZ OD",4698
"10946","HINOJSA LAI",4698
"10947","AVALOS-VILLARREAL E",4699
"10948","VEGA CGL",4700
"10949","PUERTOS CL",4700
"10950","ARELLANO CC",4700
"10951","HU B",4701
"10952","WANG YS",4701
"10953","HU HA",4701
"10954","KAIVO-OJA J",4702
"10955","YOU H",4703
"10956","ZHANG Y",4703
"10957","LIU Y",4704
"10958","ZHANG B",4704
"10959","SHENG X",4704
"10960","RAMPERSAD G",4705
"10961","FRISCH PH",4706
"10962","STONE B",4706
"10963","BOOTH P",4706
"10964","LUI W",4706
"10965","ATERA K",4707
"10966","DYTRT Z",4707
"10967","NERONE MA",4708
"10968","CANCIGLIERI JUNIOR O",4708
"10969","LIAO Y",4708
"10970","HONG Q",4709
"10971","WALLACE R",4709
"10972","REED B",4709
"10973","TANSIL W",4709
"10974","SMITH M",4709
"10975","KOHLER M",4710
"10976","FELDMANN N",4710
"10977","KIMBROUGH SO",4710
"10978","FROMM H",4710
"10979","DYER RAD",4711
"10980","ZHOU G",4712
"10981","JIE X",4712
"10982","LEE SJ",4713
"10983","JUN S",4713
"10984","PANTI SP",4714
"10985","PEREZ MR",4715
"10986","PHAM BT",4715
"10987","LAWSON PR",4715
"10988","MUTANOV G",4716
"10989","ABDYKEROVA G",4716
"10990","YESSENGALIYEVA Z",4716
"10991","CREMA M",4717
"10992","VERBANO C",4717
"10993","VENTURINI K",4717
"10994","GRESSGRD LJ",4718
"10995","AMUNDSEN O",4718
"10996","AASEN TM",4718
"10997","HANSEN K",4718
"10998","HOLMES K",4719
"10999","GREENHILL A",4719
"11000","MCLEAN R",4719
"11001","KOLYCHEV VD",4720
"11002","PROKHOROV IV",4720
"11003","MEIZHI X",4721
"11004","XIANGQIAN Z",4721
"11005","SILVA GM",4722
"11006","GOMES PJ",4722
"11007","LAGES LF",4722
"11008","PEREIRA ZL",4722
"11009","STORER M",4723
"11010","HYLAND P",4723
"11011","FERRER M",4723
"11012","SANTA R",4723
"11013","GRIFFITHS A",4723
"11014","LEWIS N",4724
"11015","JANIPALLIS J",4724
"11016","PHILBIN SP",4725
"11017","SARAF CU",4726
"11018","BRZSKA J",4727
"11019","MOEHRLE MG",4728
"11020","PAETZ H",4728
"11021","BRAOJOS-GOMEZ J",4729
"11022","BENITEZ-AMADO J",4729
"11023","LLORENS-MONTES FJ",4729
"11024","COELHO RW",4730
"11025","FERNANDES J",4730
"11026","PROENA J",4730
"11027","WU W",4731
"11028","LI T",4731
"11029","YU B",4731
"11030","WANG J",4731
"11031","LEE CK",4732
"11032","LAI PC",4732
"11033","CHANG WC",4732
"11034","KUO YC",4732
"11035","TSAI PI",4732
"11036","CHUNG MH",4732
"11037","LEE JT",4732
"11038","CHEN X",4733
"11039","CHE S",4733
"11040","XU X",4734
"11041","THONG JYL",4734
"11042","VENKATESH V",4734
"11043","LARRARAGA-MORENO M",4735
"11044","PINEDA-MENDEZ FJ",4735
"11045","LIU S",4736
"11046","YU X",4736
"11047","JAFARNEJAD A",4737
"11048","MOHAGHAR A",4737
"11049","MANTEGHI M",4737
"11050","YASAEI M",4737
"11051","GLADDEN ME",4738
"11052","ROSZAK MT",4739
"11053","LI W",4740
"11054","MA MY",4740
"11055","LI G",4741
"11056","ALBERTI FG",4742
"11057","FERRARIO S",4742
"11058","PAPA F",4742
"11059","PIZZURNO E",4742
"11060","HAN Z",4743
"11061","LI X",4743
"11062","FENG R",4743
"11063","HU J",4743
"11064","XU G",4743
"11065","FENG Z",4743
"11066","DAFERMOS G",4744
"11067","VAN EETEN MJG",4744
"11068","MICIETA B",4745
"11069","GASO M",4745
"11070","KRAJCOVIC M",4745
"11071","PHILBIN SP",4746
"11072","KENNEDY DA",4746
"11073","HAVLEK K",4747
"11074","THALASSINOS E",4747
